Abbreviation,GrandPrix,Year,Q1,Q2,Q3,Q1_gap,Q2_gap,Q3_gap
OCO,Austrian Grand Prix,2023,1:05.729,1:05.453,\N,0.6129999999999995,0.5020000000000095,2.37106
PIA,Austrian Grand Prix,2023,1:05.683,1:05.605,\N,0.5669999999999931,0.6540000000000106,2.5260999999999996
BOT,Austrian Grand Prix,2023,1:05.763,1:05.680,\N,0.6470000000000056,0.7290000000000134,2.6026000000000096
PER,Austrian Grand Prix,2023,1:05.177,2:06.688,\N,0.06099999999999284,61.73700000000001,64.83076000000001
TSU,Austrian Grand Prix,2023,1:05.784,\N,\N,0.6680000000000064,2.8065200000000203,4.721670400000008
ZHO,Austrian Grand Prix,2023,1:05.818,\N,\N,0.7019999999999982,2.841540000000009,4.757390799999996
SAR,Austrian Grand Prix,2023,1:05.948,\N,\N,0.8320000000000078,2.9754400000000203,4.89396880000001
MAG,Austrian Grand Prix,2023,1:05.971,\N,\N,0.855000000000004,2.999130000000008,4.918132599999993
DEV,Austrian Grand Prix,2023,1:05.974,\N,\N,0.8580000000000041,3.0022200000000083,4.921284400000005
VER,British Grand Prix,2023,1:29.428,1:27.702,1:26.720,0.5109999999999957,0.0,0.0
NOR,British Grand Prix,2023,1:28.917,1:28.042,1:26.961,0.0,0.3400000000000034,0.24099999999999966
PIA,British Grand Prix,2023,1:29.874,1:27.845,1:27.092,0.9569999999999936,0.14300000000000068,0.3719999999999999
LEC,British Grand Prix,2023,1:29.143,1:28.361,1:27.136,0.2259999999999991,0.659000000000006,0.4159999999999968
SAI,British Grand Prix,2023,1:29.865,1:28.265,1:27.148,0.9479999999999933,0.5630000000000024,0.42799999999999727
RUS,British Grand Prix,2023,1:29.412,1:28.782,1:27.155,0.49500000000000455,1.0799999999999983,0.4350000000000023
HAM,British Grand Prix,2023,1:29.415,1:28.545,1:27.211,0.49799999999999045,0.8430000000000035,0.49099999999999966
ALB,British Grand Prix,2023,1:29.466,1:28.067,1:27.530,0.5490000000000066,0.3650000000000091,0.8100000000000023
ALO,British Grand Prix,2023,1:29.949,1:28.368,1:27.659,1.0319999999999965,0.6659999999999968,0.938999999999993
GAS,British Grand Prix,2023,1:29.533,1:28.751,1:27.689,0.6159999999999997,1.0490000000000066,0.9689999999999941
HUL,British Grand Prix,2023,1:29.603,1:28.896,\N,0.686000000000007,1.1940000000000026,3.9539199999999965
STR,British Grand Prix,2023,1:29.448,1:28.935,\N,0.5310000000000059,1.233000000000004,3.993700000000004
OCO,British Grand Prix,2023,1:29.700,1:28.956,\N,0.7830000000000013,1.2540000000000049,4.01512000000001
SAR,British Grand Prix,2023,1:29.873,1:29.031,\N,0.9560000000000031,1.3290000000000077,4.091620000000006
BOT,British Grand Prix,2023,1:29.798,\N,\N,0.8810000000000002,4.789940000000001,7.621778800000001
PER,British Grand Prix,2023,1:29.968,\N,\N,1.051000000000002,4.965040000000002,7.800380799999999
TSU,British Grand Prix,2023,1:30.025,\N,\N,1.108000000000004,5.023750000000007,7.8602650000000125
ZHO,British Grand Prix,2023,1:30.123,\N,\N,1.206000000000003,5.124690000000015,7.963223800000023
DEV,British Grand Prix,2023,1:30.513,\N,\N,1.5960000000000036,5.526390000000006,8.372957800000009
MAG,British Grand Prix,2023,1:32.378,\N,\N,3.4609999999999985,7.447340000000011,10.332326800000018
HAM,Hungarian Grand Prix,2023,1:18.577,1:17.427,1:16.609,0.4339999999999975,0.09899999999998954,0.0
VER,Hungarian Grand Prix,2023,1:18.318,1:17.547,1:16.612,0.17499999999999716,0.2189999999999941,0.002999999999985903
NOR,Hungarian Grand Prix,2023,1:18.697,1:17.328,1:16.694,0.554000000000002,0.0,0.08499999999999375
PIA,Hungarian Grand Prix,2023,1:18.464,1:17.571,1:16.905,0.32099999999999795,0.242999999999995,0.29599999999999227
ZHO,Hungarian Grand Prix,2023,1:18.143,1:17.700,1:16.971,0.0,0.3719999999999999,0.36199999999999477
LEC,Hungarian Grand Prix,2023,1:18.440,1:17.580,1:16.992,0.29699999999999704,0.25199999999999534,0.38299999999999557
BOT,Hungarian Grand Prix,2023,1:18.775,1:17.563,1:17.034,0.632000000000005,0.23499999999999943,0.42499999999998295
ALO,Hungarian Grand Prix,2023,1:18.580,1:17.701,1:17.035,0.4369999999999976,0.37299999999999045,0.4259999999999877
PER,Hungarian Grand Prix,2023,1:18.360,1:17.675,1:17.045,0.21699999999999875,0.3469999999999942,0.43599999999999284
HUL,Hungarian Grand Prix,2023,1:18.695,1:17.652,1:17.186,0.5519999999999925,0.32399999999999807,0.5769999999999982
SAI,Hungarian Grand Prix,2023,1:18.393,1:17.703,\N,0.25,0.375,2.648060000000001
OCO,Hungarian Grand Prix,2023,1:18.854,1:17.841,\N,0.7109999999999985,0.5130000000000052,2.788820000000001
RIC,Hungarian Grand Prix,2023,1:18.906,1:18.002,\N,0.7630000000000052,0.6739999999999924,2.9530399999999872
STR,Hungarian Grand Prix,2023,1:18.782,1:18.144,\N,0.6389999999999958,0.8160000000000025,3.0978800000000035
GAS,Hungarian Grand Prix,2023,1:18.743,1:18.217,\N,0.5999999999999943,0.8889999999999958,3.1723399999999913
ALB,Hungarian Grand Prix,2023,1:18.917,\N,\N,0.7740000000000009,3.9565099999999944,6.301200199999997
TSU,Hungarian Grand Prix,2023,1:18.919,\N,\N,0.7759999999999962,3.9585699999999946,6.303301399999995
RUS,Hungarian Grand Prix,2023,1:19.027,\N,\N,0.8840000000000003,4.069810000000004,6.416766199999998
MAG,Hungarian Grand Prix,2023,1:19.206,\N,\N,1.0630000000000024,4.254180000000005,6.604823600000003
SAR,Hungarian Grand Prix,2023,1:19.248,\N,\N,1.105000000000004,4.297440000000009,6.648948799999999
VER,Belgian Grand Prix,2023,1:58.515,1:52.784,1:46.168,0.2150000000000034,1.25,0.0
LEC,Belgian Grand Prix,2023,1:58.300,1:52.017,1:46.988,0.0,0.4830000000000041,0.8199999999999932
PER,Belgian Grand Prix,2023,1:58.899,1:52.353,1:47.045,0.5990000000000038,0.8190000000000168,0.8769999999999953
HAM,Belgian Grand Prix,2023,1:58.563,1:52.345,1:47.087,0.26300000000000523,0.811000000000007,0.9189999999999969
SAI,Belgian Grand Prix,2023,1:58.688,1:51.711,1:47.152,0.38800000000000523,0.1770000000000067,0.9839999999999947
PIA,Belgian Grand Prix,2023,1:58.872,1:51.534,1:47.365,0.5720000000000027,0.0,1.1970000000000027
NOR,Belgian Grand Prix,2023,1:59.981,1:52.252,1:47.669,1.6809999999999974,0.7180000000000177,1.5009999999999906
RUS,Belgian Grand Prix,2023,1:59.035,1:52.605,1:47.805,0.7349999999999994,1.070999999999998,1.6370000000000005
ALO,Belgian Grand Prix,2023,1:58.834,1:52.751,1:47.843,0.534000000000006,1.217000000000013,1.6749999999999972
STR,Belgian Grand Prix,2023,1:59.663,1:52.193,1:48.841,1.3629999999999995,0.659000000000006,2.673000000000002
TSU,Belgian Grand Prix,2023,1:59.044,1:53.148,\N,0.7439999999999998,1.6140000000000043,9.242959999999997
GAS,Belgian Grand Prix,2023,1:59.511,1:53.671,\N,1.2109999999999985,2.1370000000000005,9.776419999999987
MAG,Belgian Grand Prix,2023,2:00.020,1:54.160,\N,1.7199999999999989,2.6260000000000048,10.275199999999998
BOT,Belgian Grand Prix,2023,1:59.484,1:54.694,\N,1.1840000000000117,3.160000000000011,10.819879999999998
OCO,Belgian Grand Prix,2023,1:59.634,1:56.372,\N,1.3340000000000032,4.838000000000008,12.53143999999999
ALB,Belgian Grand Prix,2023,2:00.314,\N,\N,2.013999999999996,12.389420000000001,20.233888399999984
ZHO,Belgian Grand Prix,2023,2:00.832,\N,\N,2.5319999999999965,12.922960000000003,20.778099199999986
SAR,Belgian Grand Prix,2023,2:01.535,\N,\N,3.2349999999999994,13.647050000000007,21.516670999999988
RIC,Belgian Grand Prix,2023,2:02.159,\N,\N,3.859000000000009,14.289770000000019,22.17224540000001
HUL,Belgian Grand Prix,2023,2:03.166,\N,\N,4.866,15.326980000000006,23.23019959999999
VER,Dutch Grand Prix,2023,1:20.965,1:18.856,1:10.567,0.02600000000001046,0.0,0.0
NOR,Dutch Grand Prix,2023,1:21.276,1:19.769,1:11.104,0.3370000000000033,0.9130000000000109,0.5369999999999919
RUS,Dutch Grand Prix,2023,1:21.345,1:19.620,1:11.294,0.4060000000000059,0.76400000000001,0.7269999999999897
ALB,Dutch Grand Prix,2023,1:20.939,1:19.399,1:11.419,0.0,0.5430000000000064,0.8519999999999897
ALO,Dutch Grand Prix,2023,1:21.840,1:19.429,1:11.506,0.9010000000000105,0.5730000000000075,0.938999999999993
SAI,Dutch Grand Prix,2023,1:21.321,1:19.929,1:11.754,0.382000000000005,1.0730000000000075,1.1869999999999976
PER,Dutch Grand Prix,2023,1:21.972,1:19.856,1:11.880,1.0330000000000155,1.0,1.3129999999999882
PIA,Dutch Grand Prix,2023,1:21.231,1:19.392,1:11.938,0.2920000000000016,0.5360000000000014,1.3709999999999951
LEC,Dutch Grand Prix,2023,1:22.019,1:19.600,1:12.665,1.0800000000000125,0.7439999999999998,2.0979999999999848
SAR,Dutch Grand Prix,2023,1:22.036,1:20.067,1:16.748,1.0970000000000084,1.2110000000000127,6.180999999999997
STR,Dutch Grand Prix,2023,1:21.570,1:20.121,\N,0.6310000000000002,1.2650000000000006,11.156419999999983
GAS,Dutch Grand Prix,2023,1:21.735,1:20.128,\N,0.7960000000000065,1.2720000000000056,11.16355999999999
HAM,Dutch Grand Prix,2023,1:21.919,1:20.151,\N,0.980000000000004,1.2950000000000017,11.18701999999999
TSU,Dutch Grand Prix,2023,1:21.781,1:20.230,\N,0.842000000000013,1.3740000000000094,11.267600000000002
HUL,Dutch Grand Prix,2023,1:21.891,1:20.250,\N,0.9519999999999982,1.3940000000000055,11.287999999999997
ZHO,Dutch Grand Prix,2023,1:22.067,\N,\N,1.1280000000000143,5.673010000000019,15.652590200000006
OCO,Dutch Grand Prix,2023,1:22.110,\N,\N,1.1710000000000065,5.717300000000009,15.697766000000001
MAG,Dutch Grand Prix,2023,1:22.192,\N,\N,1.2530000000000143,5.801760000000016,15.78391520000001
BOT,Dutch Grand Prix,2023,1:22.260,\N,\N,1.3210000000000122,5.8718000000000075,15.855356
LAW,Dutch Grand Prix,2023,1:23.420,\N,\N,2.4810000000000088,7.066600000000008,17.074051999999995
SAI,Italian Grand Prix,2023,1:21.965,1:20.991,1:20.294,0.3919999999999959,0.054000000000002046,0.0
VER,Italian Grand Prix,2023,1:21.573,1:20.937,1:20.307,0.0,0.0,0.01300000000000523
LEC,Italian Grand Prix,2023,1:21.788,1:20.977,1:20.361,0.2149999999999892,0.04000000000000625,0.06700000000000728
RUS,Italian Grand Prix,2023,1:22.148,1:21.382,1:20.671,0.5749999999999886,0.4450000000000074,0.37699999999999534
PER,Italian Grand Prix,2023,1:21.911,1:21.240,1:20.688,0.33799999999999386,0.30299999999999727,0.39400000000000546
ALB,Italian Grand Prix,2023,1:21.661,1:21.272,1:20.760,0.08799999999999386,0.33499999999999375,0.4660000000000082
PIA,Italian Grand Prix,2023,1:22.106,1:21.527,1:20.785,0.532999999999987,0.5900000000000034,0.49099999999999966
HAM,Italian Grand Prix,2023,1:21.977,1:21.369,1:20.820,0.40399999999999636,0.43200000000000216,0.5259999999999962
NOR,Italian Grand Prix,2023,1:21.995,1:21.581,1:20.979,0.42199999999999704,0.6440000000000055,0.6850000000000023
ALO,Italian Grand Prix,2023,1:22.043,1:21.543,1:21.417,0.46999999999999886,0.6060000000000088,1.1230000000000047
TSU,Italian Grand Prix,2023,1:21.852,1:21.594,\N,0.27899999999999636,0.6569999999999965,2.9318799999999925
LAW,Italian Grand Prix,2023,1:22.112,1:21.758,\N,0.5389999999999873,0.820999999999998,3.0991599999999977
HUL,Italian Grand Prix,2023,1:22.343,1:21.776,\N,0.769999999999996,0.8389999999999986,3.117519999999999
BOT,Italian Grand Prix,2023,1:22.249,1:21.940,\N,0.6759999999999877,1.0030000000000001,3.284800000000004
SAR,Italian Grand Prix,2023,1:21.930,1:21.944,\N,0.3569999999999993,1.007000000000005,3.288880000000006
ZHO,Italian Grand Prix,2023,1:22.390,\N,\N,0.8169999999999931,3.9247000000000014,6.264933999999997
GAS,Italian Grand Prix,2023,1:22.545,\N,\N,0.9719999999999942,4.084350000000001,6.427777000000006
OCO,Italian Grand Prix,2023,1:22.548,\N,\N,0.9749999999999943,4.087440000000001,6.430928800000004
MAG,Italian Grand Prix,2023,1:22.592,\N,\N,1.0189999999999912,4.132760000000005,6.477155200000013
STR,Italian Grand Prix,2023,1:22.860,\N,\N,1.286999999999992,4.408799999999999,6.758716000000007
SAI,Singapore Grand Prix,2023,1:32.339,1:31.439,1:30.984,0.347999999999999,0.0,0.0
RUS,Singapore Grand Prix,2023,1:32.331,1:31.743,1:31.056,0.3400000000000034,0.30400000000000205,0.07199999999998852
LEC,Singapore Grand Prix,2023,1:32.406,1:32.012,1:31.063,0.41500000000000625,0.5730000000000075,0.07899999999999352
NOR,Singapore Grand Prix,2023,1:32.483,1:31.951,1:31.270,0.49200000000000443,0.5120000000000005,0.28599999999998715
HAM,Singapore Grand Prix,2023,1:32.651,1:32.019,1:31.485,0.6600000000000108,0.5800000000000125,0.5009999999999906
MAG,Singapore Grand Prix,2023,1:32.242,1:31.892,1:31.575,0.25099999999999056,0.45300000000000296,0.590999999999994
ALO,Singapore Grand Prix,2023,1:32.584,1:31.835,1:31.615,0.5930000000000035,0.396000000000015,0.630999999999986
OCO,Singapore Grand Prix,2023,1:32.369,1:32.089,1:31.673,0.3780000000000001,0.6500000000000057,0.688999999999993
HUL,Singapore Grand Prix,2023,1:32.100,1:31.994,1:31.808,0.10899999999999466,0.5550000000000068,0.8239999999999839
LAW,Singapore Grand Prix,2023,1:32.215,1:32.166,1:32.268,0.22400000000000375,0.7270000000000039,1.2839999999999918
VER,Singapore Grand Prix,2023,1:32.398,1:32.173,\N,0.4069999999999965,0.7340000000000089,3.0324600000000004
GAS,Singapore Grand Prix,2023,1:32.452,1:32.274,\N,0.4609999999999985,0.835000000000008,3.135479999999987
PER,Singapore Grand Prix,2023,1:32.099,1:32.310,\N,0.10799999999998988,0.8710000000000093,3.1721999999999895
ALB,Singapore Grand Prix,2023,1:32.668,1:33.719,\N,0.6770000000000067,2.280000000000001,4.609379999999987
TSU,Singapore Grand Prix,2023,1:31.991,\N,\N,0.0,3.3117300000000114,5.661744599999992
BOT,Singapore Grand Prix,2023,1:32.809,\N,\N,0.8179999999999978,4.154270000000011,6.5211353999999915
PIA,Singapore Grand Prix,2023,1:32.902,\N,\N,0.9110000000000014,4.250060000000005,6.618841199999991
SAR,Singapore Grand Prix,2023,1:33.252,\N,\N,1.26100000000001,4.610560000000021,6.986551200000008
ZHO,Singapore Grand Prix,2023,1:33.258,\N,\N,1.2670000000000101,4.616740000000021,6.9928548000000035
STR,Singapore Grand Prix,2023,1:33.397,\N,\N,1.4059999999999917,4.759910000000005,7.138888199999997
VER,Japanese Grand Prix,2023,1:29.878,1:29.964,1:28.877,2.737000000000009,1.7767300000000006,0.0
PIA,Japanese Grand Prix,2023,1:30.439,1:30.122,1:29.458,3.298000000000002,1.9347300000000018,0.5810000000000031
NOR,Japanese Grand Prix,2023,1:30.063,1:30.296,1:29.493,2.9220000000000113,2.108729999999994,0.6159999999999997
LEC,Japanese Grand Prix,2023,1:30.393,1:29.940,1:29.542,3.2520000000000095,1.7527299999999997,0.6650000000000063
PER,Japanese Grand Prix,2023,1:30.652,1:29.965,1:29.650,3.51100000000001,1.7777300000000054,0.7730000000000103
SAI,Japanese Grand Prix,2023,1:30.651,1:30.067,1:29.850,3.510000000000005,1.8797300000000092,0.972999999999999
HAM,Japanese Grand Prix,2023,1:30.811,1:30.040,1:29.908,3.670000000000016,1.852729999999994,1.031000000000006
RUS,Japanese Grand Prix,2023,1:30.811,1:30.268,1:30.219,3.670000000000016,2.0807300000000026,1.3419999999999987
TSU,Japanese Grand Prix,2023,1:30.733,1:30.204,1:30.303,3.592000000000013,2.0167300000000097,1.426000000000002
ALO,Japanese Grand Prix,2023,1:30.971,1:30.465,1:30.560,3.8300000000000125,2.2777300000000054,1.683000000000007
LAW,Japanese Grand Prix,2023,1:30.425,1:30.508,\N,3.284000000000006,2.3207299999999975,3.4411599999999964
GAS,Japanese Grand Prix,2023,1:30.843,1:30.509,\N,3.7020000000000124,2.3217300000000023,3.4421800000000076
ALB,Japanese Grand Prix,2023,1:30.941,1:30.537,\N,3.8000000000000114,2.349730000000008,3.4707400000000064
OCO,Japanese Grand Prix,2023,1:30.960,1:30.586,\N,3.819000000000017,2.3987300000000005,3.5207200000000114
MAG,Japanese Grand Prix,2023,1:30.976,1:30.665,\N,3.835000000000008,2.477729999999994,3.601299999999995
BOT,Japanese Grand Prix,2023,1:31.049,\N,\N,3.9080000000000155,5.59320000000001,6.779079400000015
STR,Japanese Grand Prix,2023,1:31.181,\N,\N,4.040000000000006,5.729160000000007,6.917758600000013
HUL,Japanese Grand Prix,2023,1:31.299,\N,\N,4.1580000000000155,5.8507000000000176,7.041729400000023
ZHO,Japanese Grand Prix,2023,1:31.398,\N,\N,4.257000000000005,5.952669999999998,7.145738800000004
SAR,Japanese Grand Prix,2023,\N,\N,\N,0.0,0.0,0.4488778000000053
VER,Qatar Grand Prix,2023,1:25.007,1:24.483,1:23.778,0.0,0.10200000000000387,0.0
RUS,Qatar Grand Prix,2023,1:25.334,1:24.827,1:24.219,0.3269999999999982,0.44599999999999795,0.4410000000000025
HAM,Qatar Grand Prix,2023,1:26.076,1:24.381,1:24.305,1.0689999999999884,0.0,0.5270000000000152
ALO,Qatar Grand Prix,2023,1:25.223,1:25.241,1:24.369,0.21599999999999397,0.8599999999999994,0.5910000000000082
LEC,Qatar Grand Prix,2023,1:25.452,1:25.079,1:24.424,0.4449999999999932,0.6980000000000075,0.646000000000015
PIA,Qatar Grand Prix,2023,1:25.266,1:24.724,1:24.540,0.25899999999998613,0.3430000000000035,0.7620000000000005
GAS,Qatar Grand Prix,2023,1:25.566,1:24.918,1:24.553,0.5589999999999975,0.5370000000000061,0.7750000000000057
OCO,Qatar Grand Prix,2023,1:25.711,1:24.928,1:24.763,0.7039999999999935,0.546999999999997,0.9850000000000136
BOT,Qatar Grand Prix,2023,1:26.038,1:25.297,1:25.058,1.0309999999999917,0.9159999999999968,1.2800000000000011
NOR,Qatar Grand Prix,2023,1:25.131,1:24.685,\N,0.12399999999999523,0.30400000000000205,2.6007000000000176
TSU,Qatar Grand Prix,2023,1:26.058,1:25.301,\N,1.0509999999999877,0.9200000000000017,3.2290200000000056
SAI,Qatar Grand Prix,2023,1:25.808,1:25.328,\N,0.8009999999999877,0.9470000000000027,3.2565600000000074
PER,Qatar Grand Prix,2023,1:25.991,1:25.462,\N,0.9839999999999947,1.081000000000003,3.39324000000002
ALB,Qatar Grand Prix,2023,1:26.118,1:25.707,\N,1.11099999999999,1.3259999999999934,3.6431400000000025
HUL,Qatar Grand Prix,2023,1:25.904,1:25.783,\N,0.8969999999999914,1.402000000000001,3.7206600000000094
SAR,Qatar Grand Prix,2023,1:26.210,\N,\N,1.203000000000003,4.415300000000016,6.794226000000023
STR,Qatar Grand Prix,2023,1:26.345,\N,\N,1.3379999999999939,4.5543499999999995,6.936057000000005
LAW,Qatar Grand Prix,2023,1:26.635,\N,\N,1.6280000000000001,4.85305000000001,7.240731000000025
MAG,Qatar Grand Prix,2023,1:27.046,\N,\N,2.0389999999999873,5.276379999999989,7.672527599999995
ZHO,Qatar Grand Prix,2023,1:27.432,\N,\N,2.424999999999997,5.673960000000008,8.078059200000013
LEC,United States Grand Prix,2023,1:36.061,1:35.004,1:34.723,0.9699999999999989,0.0,0.0
NOR,United States Grand Prix,2023,1:35.110,1:35.441,1:34.853,0.018999999999991246,0.4370000000000118,0.13000000000000966
HAM,United States Grand Prix,2023,1:35.091,1:35.240,1:34.862,0.0,0.23600000000001842,0.1389999999999958
SAI,United States Grand Prix,2023,1:35.824,1:35.302,1:34.945,0.7329999999999899,0.2980000000000018,0.2219999999999942
RUS,United States Grand Prix,2023,1:36.165,1:35.606,1:35.079,1.0739999999999839,0.6020000000000039,0.35600000000000875
VER,United States Grand Prix,2023,1:35.346,1:35.008,1:35.081,0.25499999999999545,0.004000000000019099,0.3580000000000041
GAS,United States Grand Prix,2023,1:36.158,1:35.496,1:35.089,1.066999999999993,0.49200000000001864,0.36599999999999966
OCO,United States Grand Prix,2023,1:36.131,1:35.413,1:35.154,1.039999999999992,0.409000000000006,0.4309999999999974
PER,United States Grand Prix,2023,1:35.989,1:35.679,1:35.173,0.8979999999999961,0.6750000000000114,0.45000000000000284
PIA,United States Grand Prix,2023,1:36.064,1:35.576,1:35.467,0.9729999999999848,0.5720000000000027,0.7439999999999998
TSU,United States Grand Prix,2023,1:35.913,1:35.697,\N,0.8219999999999885,0.693000000000012,2.8879400000000004
ZHO,United States Grand Prix,2023,1:36.052,1:35.698,\N,0.9609999999999843,0.6940000000000168,2.8889600000000115
BOT,United States Grand Prix,2023,1:36.082,1:35.858,\N,0.9909999999999854,0.8540000000000134,3.0521600000000007
MAG,United States Grand Prix,2023,1:36.009,1:35.880,\N,0.9179999999999922,0.8760000000000048,3.0746000000000038
RIC,United States Grand Prix,2023,1:36.213,1:35.974,\N,1.1219999999999857,0.9699999999999989,3.1704799999999977
HUL,United States Grand Prix,2023,1:36.235,\N,\N,1.1439999999999912,4.118050000000011,6.381491000000011
ALO,United States Grand Prix,2023,1:36.268,\N,\N,1.1769999999999925,4.152040000000014,6.416160800000014
ALB,United States Grand Prix,2023,1:36.315,\N,\N,1.2239999999999895,4.200450000000004,6.465538999999993
STR,United States Grand Prix,2023,1:36.589,\N,\N,1.4979999999999905,4.482670000000013,6.7534034000000105
SAR,United States Grand Prix,2023,1:36.827,\N,\N,1.73599999999999,4.727810000000005,7.003446199999999
LEC,Mexico City Grand Prix,2023,1:18.401,1:17.901,1:17.166,0.3019999999999925,0.3299999999999983,0.0
SAI,Mexico City Grand Prix,2023,1:18.755,1:18.382,1:17.233,0.6559999999999917,0.811000000000007,0.06700000000000728
VER,Mexico City Grand Prix,2023,1:18.099,1:17.625,1:17.263,0.0,0.054000000000002046,0.09700000000000841
RIC,Mexico City Grand Prix,2023,1:18.341,1:17.706,1:17.382,0.24200000000000443,0.13500000000000512,0.21600000000000819
PER,Mexico City Grand Prix,2023,1:18.553,1:18.124,1:17.423,0.4539999999999935,0.5529999999999973,0.257000000000005
HAM,Mexico City Grand Prix,2023,1:18.677,1:17.571,1:17.454,0.5779999999999887,0.0,0.2880000000000109
